sale_id,date,store_id,product_id,quantity,unit_price,revenue
SAL008328,2026-08-05,STR002,PRD027,5,179.0,895.0
SAL008329,2026-08-05,STR002,PRD028,2,499.0,998.0
SAL008330,2026-08-05,STR002,PRD029,3,349.0,1047.0
SAL008331,2026-08-05,STR002,PRD030,5,199.0,995.0
SAL008332,2026-08-05,STR002,PRD034,5,399.0,1995.0
SAL008333,2026-08-05,STR002,PRD036,6,329.0,1974.0
SAL008334,2026-08-05,STR002,PRD037,3,379.0,1137.0
SAL008335,2026-08-05,STR002,PRD039,3,299.0,897.0
SAL008336,2026-08-05,STR002,PRD040,6,249.0,1494.0
SAL008337,2026-08-05,STR003,PRD001,2,599.0,1198.0
SAL008338,2026-08-05,STR003,PRD002,4,2899.0,11596.0
SAL008339,2026-08-05,STR003,PRD003,4,3499.0,13996.0
SAL008340,2026-08-05,STR003,PRD004,3,1199.0,3597.0
SAL008341,2026-08-05,STR003,PRD005,1,2299.0,2299.0
SAL008342,2026-08-05,STR003,PRD006,4,1799.0,7196.0
SAL008343,2026-08-05,STR003,PRD007,4,1999.0,7996.0
SAL008344,2026-08-05,STR003,PRD008,2,1499.0,2998.0
SAL008345,2026-08-05,STR003,PRD009,4,299.0,1196.0
SAL008346,2026-08-05,STR003,PRD011,4,1599.0,6396.0
SAL008347,2026-08-05,STR003,PRD013,2,249.0,498.0
SAL008348,2026-08-05,STR003,PRD014,2,899.0,1798.0
SAL008349,2026-08-05,STR003,PRD017,2,649.0,1298.0
SAL008350,2026-08-05,STR003,PRD024,1,1499.0,1499.0
SAL008351,2026-08-05,STR003,PRD026,4,299.0,1196.0
SAL008352,2026-08-05,STR003,PRD027,2,179.0,358.0
SAL008353,2026-08-05,STR003,PRD028,5,499.0,2495.0
SAL008354,2026-08-05,STR003,PRD029,1,349.0,349.0
SAL008355,2026-08-05,STR003,PRD030,4,199.0,796.0
SAL008356,2026-08-05,STR003,PRD034,3,399.0,1197.0
SAL008357,2026-08-05,STR003,PRD036,7,329.0,2303.0
SAL008358,2026-08-05,STR003,PRD039,2,299.0,598.0
SAL008359,2026-08-05,STR003,PRD040,5,249.0,1245.0
SAL008360,2026-08-05,STR004,PRD001,6,599.0,3594.0
SAL008361,2026-08-05,STR004,PRD003,3,3499.0,10497.0
SAL008362,2026-08-05,STR004,PRD004,3,1199.0,3597.0
SAL008363,2026-08-05,STR004,PRD006,3,1799.0,5397.0
SAL008364,2026-08-05,STR004,PRD007,4,1999.0,7996.0
SAL008365,2026-08-05,STR004,PRD008,3,1499.0,4497.0
SAL008366,2026-08-05,STR004,PRD009,2,299.0,598.0
SAL008367,2026-08-05,STR004,PRD011,4,1599.0,6396.0
SAL008368,2026-08-05,STR004,PRD013,1,249.0,249.0
SAL008369,2026-08-05,STR004,PRD015,2,449.0,898.0
SAL008370,2026-08-05,STR004,PRD021,2,1099.0,2198.0
SAL008371,2026-08-05,STR004,PRD023,2,1299.0,2598.0
SAL008372,2026-08-05,STR004,PRD025,2,1899.0,3798.0
SAL008373,2026-08-05,STR004,PRD026,2,299.0,598.0
SAL008374,2026-08-05,STR004,PRD029,2,349.0,698.0
SAL008375,2026-08-05,STR004,PRD030,4,199.0,796.0
SAL008376,2026-08-05,STR004,PRD035,1,449.0,449.0
SAL008377,2026-08-05,STR004,PRD036,7,329.0,2303.0
SAL008378,2026-08-05,STR004,PRD037,4,379.0,1516.0
SAL008379,2026-08-05,STR004,PRD038,4,429.0,1716.0
SAL008380,2026-08-05,STR004,PRD039,6,299.0,1794.0
SAL008381,2026-08-05,STR004,PRD040,2,249.0,498.0
SAL008382,2026-08-06,STR001,PRD001,2,599.0,1198.0
SAL008383,2026-08-06,STR001,PRD002,4,2899.0,11596.0
SAL008384,2026-08-06,STR001,PRD007,3,1999.0,5997.0
SAL008385,2026-08-06,STR001,PRD009,7,299.0,2093.0
SAL008386,2026-08-06,STR001,PRD010,7,1299.0,9093.0
SAL008387,2026-08-06,STR001,PRD013,4,249.0,996.0
SAL008388,2026-08-06,STR001,PRD014,1,899.0,899.0
SAL008389,2026-08-06,STR001,PRD015,4,449.0,1796.0
SAL008390,2026-08-06,STR001,PRD016,3,1199.0,3597.0
SAL008391,2026-08-06,STR001,PRD018,3,899.0,2697.0
SAL008392,2026-08-06,STR001,PRD020,4,1499.0,5996.0
SAL008393,2026-08-06,STR001,PRD023,1,1299.0,1299.0
SAL008394,2026-08-06,STR001,PRD025,1,1899.0,1899.0
SAL008395,2026-08-06,STR001,PRD026,3,299.0,897.0
SAL008396,2026-08-06,STR001,PRD028,2,499.0,998.0
SAL008397,2026-08-06,STR001,PRD029,1,349.0,349.0
SAL008398,2026-08-06,STR001,PRD030,6,199.0,1194.0
SAL008399,2026-08-06,STR001,PRD031,2,999.0,1998.0
SAL008400,2026-08-06,STR001,PRD035,7,449.0,3143.0
SAL008401,2026-08-06,STR001,PRD036,6,329.0,1974.0
SAL008402,2026-08-06,STR001,PRD040,5,249.0,1245.0
SAL008403,2026-08-06,STR002,PRD001,3,599.0,1797.0
SAL008404,2026-08-06,STR002,PRD003,1,3499.0,3499.0
SAL008405,2026-08-06,STR002,PRD006,1,1799.0,1799.0
SAL008406,2026-08-06,STR002,PRD007,6,1999.0,11994.0
SAL008407,2026-08-06,STR002,PRD008,3,1499.0,4497.0
SAL008408,2026-08-06,STR002,PRD009,8,299.0,2392.0
SAL008409,2026-08-06,STR002,PRD012,3,199.0,597.0
SAL008410,2026-08-06,STR002,PRD015,3,449.0,1347.0
SAL008411,2026-08-06,STR002,PRD016,5,1199.0,5995.0
SAL008412,2026-08-06,STR002,PRD017,3,649.0,1947.0
SAL008413,2026-08-06,STR002,PRD018,3,899.0,2697.0
SAL008414,2026-08-06,STR002,PRD024,5,1499.0,7495.0
SAL008415,2026-08-06,STR002,PRD026,2,299.0,598.0
SAL008416,2026-08-06,STR002,PRD027,1,179.0,179.0
SAL008417,2026-08-06,STR002,PRD028,2,499.0,998.0
SAL008418,2026-08-06,STR002,PRD030,7,199.0,1393.0
SAL008419,2026-08-06,STR002,PRD034,2,399.0,798.0
SAL008420,2026-08-06,STR002,PRD036,6,329.0,1974.0
SAL008421,2026-08-06,STR002,PRD037,1,379.0,379.0
SAL008422,2026-08-06,STR002,PRD040,6,249.0,1494.0
SAL008423,2026-08-06,STR003,PRD001,3,599.0,1797.0
SAL008424,2026-08-06,STR003,PRD004,7,1199.0,8393.0
SAL008425,2026-08-06,STR003,PRD007,4,1999.0,7996.0
SAL008426,2026-08-06,STR003,PRD009,6,299.0,1794.0
SAL008427,2026-08-06,STR003,PRD010,2,1299.0,2598.0
SAL008428,2026-08-06,STR003,PRD013,2,249.0,498.0
SAL008429,2026-08-06,STR003,PRD015,4,449.0,1796.0
SAL008430,2026-08-06,STR003,PRD016,4,1199.0,4796.0
SAL008431,2026-08-06,STR003,PRD017,1,649.0,649.0
SAL008432,2026-08-06,STR003,PRD019,1,1399.0,1399.0
SAL008433,2026-08-06,STR003,PRD020,2,1499.0,2998.0
SAL008434,2026-08-06,STR003,PRD021,2,1099.0,2198.0
SAL008435,2026-08-06,STR003,PRD024,3,1499.0,4497.0
SAL008436,2026-08-06,STR003,PRD026,5,299.0,1495.0
SAL008437,2026-08-06,STR003,PRD028,5,499.0,2495.0
SAL008438,2026-08-06,STR003,PRD030,4,199.0,796.0
SAL008439,2026-08-06,STR003,PRD031,4,999.0,3996.0
SAL008440,2026-08-06,STR003,PRD034,2,399.0,798.0
SAL008441,2026-08-06,STR003,PRD036,4,329.0,1316.0
SAL008442,2026-08-06,STR003,PRD038,4,429.0,1716.0
SAL008443,2026-08-06,STR003,PRD039,7,299.0,2093.0
SAL008444,2026-08-06,STR003,PRD040,3,249.0,747.0
SAL008445,2026-08-06,STR004,PRD001,7,599.0,4193.0
SAL008446,2026-08-06,STR004,PRD003,3,3499.0,10497.0
SAL008447,2026-08-06,STR004,PRD004,7,1199.0,8393.0
SAL008448,2026-08-06,STR004,PRD005,2,2299.0,4598.0
SAL008449,2026-08-06,STR004,PRD006,1,1799.0,1799.0
SAL008450,2026-08-06,STR004,PRD007,2,1999.0,3998.0
SAL008451,2026-08-06,STR004,PRD008,2,1499.0,2998.0
SAL008452,2026-08-06,STR004,PRD009,7,299.0,2093.0
SAL008453,2026-08-06,STR004,PRD011,3,1599.0,4797.0
SAL008454,2026-08-06,STR004,PRD012,2,199.0,398.0
SAL008455,2026-08-06,STR004,PRD013,1,249.0,249.0
SAL008456,2026-08-06,STR004,PRD015,4,449.0,1796.0
SAL008457,2026-08-06,STR004,PRD024,4,1499.0,5996.0
SAL008458,2026-08-06,STR004,PRD025,4,1899.0,7596.0
SAL008459,2026-08-06,STR004,PRD026,6,299.0,1794.0
SAL008460,2026-08-06,STR004,PRD030,5,199.0,995.0
SAL008461,2026-08-06,STR004,PRD034,3,399.0,1197.0
SAL008462,2026-08-06,STR004,PRD036,4,329.0,1316.0
SAL008463,2026-08-06,STR004,PRD037,3,379.0,1137.0
SAL008464,2026-08-06,STR004,PRD038,4,429.0,1716.0
SAL008465,2026-08-06,STR004,PRD039,4,299.0,1196.0
SAL008466,2026-08-06,STR004,PRD040,3,249.0,747.0
SAL008467,2026-08-07,STR001,PRD001,5,599.0,2995.0
SAL008468,2026-08-07,STR001,PRD003,3,3499.0,10497.0
SAL008469,2026-08-07,STR001,PRD004,2,1199.0,2398.0
SAL008470,2026-08-07,STR001,PRD005,1,2299.0,2299.0
SAL008471,2026-08-07,STR001,PRD006,4,1799.0,7196.0
SAL008472,2026-08-07,STR001,PRD007,5,1999.0,9995.0
SAL008473,2026-08-07,STR001,PRD008,2,1499.0,2998.0
SAL008474,2026-08-07,STR001,PRD010,7,1299.0,9093.0
SAL008475,2026-08-07,STR001,PRD011,2,1599.0,3198.0
SAL008476,2026-08-07,STR001,PRD014,2,899.0,1798.0
SAL008477,2026-08-07,STR001,PRD015,4,449.0,1796.0
SAL008478,2026-08-07,STR001,PRD018,1,899.0,899.0
SAL008479,2026-08-07,STR001,PRD019,1,1399.0,1399.0
SAL008480,2026-08-07,STR001,PRD020,3,1499.0,4497.0
SAL008481,2026-08-07,STR001,PRD025,2,1899.0,3798.0
SAL008482,2026-08-07,STR001,PRD026,5,299.0,1495.0
SAL008483,2026-08-07,STR001,PRD029,3,349.0,1047.0
SAL008484,2026-08-07,STR001,PRD030,4,199.0,796.0
SAL008485,2026-08-07,STR001,PRD031,4,999.0,3996.0
SAL008486,2026-08-07,STR001,PRD033,2,849.0,1698.0
SAL008487,2026-08-07,STR001,PRD035,7,449.0,3143.0
SAL008488,2026-08-07,STR001,PRD036,7,329.0,2303.0
SAL008489,2026-08-07,STR001,PRD037,2,379.0,758.0
SAL008490,2026-08-07,STR001,PRD039,7,299.0,2093.0
SAL008491,2026-08-07,STR001,PRD040,6,249.0,1494.0
SAL008492,2026-08-07,STR002,PRD001,2,599.0,1198.0
SAL008493,2026-08-07,STR002,PRD003,1,3499.0,3499.0
SAL008494,2026-08-07,STR002,PRD004,6,1199.0,7194.0
SAL008495,2026-08-07,STR002,PRD005,1,2299.0,2299.0
SAL008496,2026-08-07,STR002,PRD008,1,1499.0,1499.0
SAL008497,2026-08-07,STR002,PRD009,7,299.0,2093.0
SAL008498,2026-08-07,STR002,PRD010,2,1299.0,2598.0
SAL008499,2026-08-07,STR002,PRD012,3,199.0,597.0
SAL008500,2026-08-07,STR002,PRD015,1,449.0,449.0
SAL008501,2026-08-07,STR002,PRD017,2,649.0,1298.0
SAL008502,2026-08-07,STR002,PRD020,2,1499.0,2998.0
SAL008503,2026-08-07,STR002,PRD023,5,1299.0,6495.0
SAL008504,2026-08-07,STR002,PRD024,2,1499.0,2998.0
SAL008505,2026-08-07,STR002,PRD026,2,299.0,598.0
SAL008506,2026-08-07,STR002,PRD028,5,499.0,2495.0
SAL008507,2026-08-07,STR002,PRD030,7,199.0,1393.0
SAL008508,2026-08-07,STR002,PRD034,2,399.0,798.0
SAL008509,2026-08-07,STR002,PRD036,2,329.0,658.0
SAL008510,2026-08-07,STR002,PRD038,5,429.0,2145.0
SAL008511,2026-08-07,STR002,PRD039,2,299.0,598.0
SAL008512,2026-08-07,STR002,PRD040,5,249.0,1245.0
SAL008513,2026-08-07,STR003,PRD001,3,599.0,1797.0
SAL008514,2026-08-07,STR003,PRD002,1,2899.0,2899.0
SAL008515,2026-08-07,STR003,PRD003,2,3499.0,6998.0
SAL008516,2026-08-07,STR003,PRD004,7,1199.0,8393.0
SAL008517,2026-08-07,STR003,PRD006,1,1799.0,1799.0
SAL008518,2026-08-07,STR003,PRD007,3,1999.0,5997.0
SAL008519,2026-08-07,STR003,PRD012,1,199.0,199.0
SAL008520,2026-08-07,STR003,PRD013,4,249.0,996.0
SAL008521,2026-08-07,STR003,PRD015,3,449.0,1347.0
SAL008522,2026-08-07,STR003,PRD016,4,1199.0,4796.0
SAL008523,2026-08-07,STR003,PRD017,3,649.0,1947.0
SAL008524,2026-08-07,STR003,PRD018,1,899.0,899.0
SAL008525,2026-08-07,STR003,PRD019,2,1399.0,2798.0
SAL008526,2026-08-07,STR003,PRD020,3,1499.0,4497.0
SAL008527,2026-08-07,STR003,PRD023,3,1299.0,3897.0
SAL008528,2026-08-07,STR003,PRD024,4,1499.0,5996.0
SAL008529,2026-08-07,STR003,PRD026,5,299.0,1495.0
SAL008530,2026-08-07,STR003,PRD027,2,179.0,358.0
SAL008531,2026-08-07,STR003,PRD028,2,499.0,998.0
SAL008532,2026-08-07,STR003,PRD030,4,199.0,796.0
SAL008533,2026-08-07,STR003,PRD036,7,329.0,2303.0
SAL008534,2026-08-07,STR003,PRD037,4,379.0,1516.0
SAL008535,2026-08-07,STR003,PRD038,3,429.0,1287.0
SAL008536,2026-08-07,STR003,PRD039,4,299.0,1196.0
SAL008537,2026-08-07,STR003,PRD040,2,249.0,498.0
SAL008538,2026-08-07,STR004,PRD001,6,599.0,3594.0
SAL008539,2026-08-07,STR004,PRD002,2,2899.0,5798.0
SAL008540,2026-08-07,STR004,PRD004,2,1199.0,2398.0
SAL008541,2026-08-07,STR004,PRD009,4,299.0,1196.0
SAL008542,2026-08-07,STR004,PRD011,4,1599.0,6396.0
SAL008543,2026-08-07,STR004,PRD012,2,199.0,398.0
SAL008544,2026-08-07,STR004,PRD013,2,249.0,498.0
SAL008545,2026-08-07,STR004,PRD015,2,449.0,898.0
SAL008546,2026-08-07,STR004,PRD017,3,649.0,1947.0
SAL008547,2026-08-07,STR004,PRD018,3,899.0,2697.0
SAL008548,2026-08-07,STR004,PRD020,4,1499.0,5996.0
SAL008549,2026-08-07,STR004,PRD021,2,1099.0,2198.0
SAL008550,2026-08-07,STR004,PRD022,1,599.0,599.0
SAL008551,2026-08-07,STR004,PRD023,4,1299.0,5196.0
SAL008552,2026-08-07,STR004,PRD024,4,1499.0,5996.0
SAL008553,2026-08-07,STR004,PRD026,2,299.0,598.0
SAL008554,2026-08-07,STR004,PRD027,1,179.0,179.0
SAL008555,2026-08-07,STR004,PRD028,4,499.0,1996.0
SAL008556,2026-08-07,STR004,PRD029,4,349.0,1396.0
SAL008557,2026-08-07,STR004,PRD030,5,199.0,995.0
SAL008558,2026-08-07,STR004,PRD031,2,999.0,1998.0
SAL008559,2026-08-07,STR004,PRD032,2,699.0,1398.0
SAL008560,2026-08-07,STR004,PRD034,4,399.0,1596.0
SAL008561,2026-08-07,STR004,PRD036,3,329.0,987.0
SAL008562,2026-08-07,STR004,PRD038,1,429.0,429.0
SAL008563,2026-08-07,STR004,PRD039,5,299.0,1495.0
SAL008564,2026-08-07,STR004,PRD040,5,249.0,1245.0
SAL008565,2026-08-08,STR001,PRD001,3,599.0,1797.0
SAL008566,2026-08-08,STR001,PRD003,1,3499.0,3499.0
SAL008567,2026-08-08,STR001,PRD004,3,1199.0,3597.0
SAL008568,2026-08-08,STR001,PRD005,4,2299.0,9196.0
SAL008569,2026-08-08,STR001,PRD006,4,1799.0,7196.0
SAL008570,2026-08-08,STR001,PRD007,4,1999.0,7996.0
SAL008571,2026-08-08,STR001,PRD008,5,1499.0,7495.0
SAL008572,2026-08-08,STR001,PRD009,7,299.0,2093.0
SAL008573,2026-08-08,STR001,PRD010,5,1299.0,6495.0
SAL008574,2026-08-08,STR001,PRD011,5,1599.0,7995.0
SAL008575,2026-08-08,STR001,PRD016,4,1199.0,4796.0
SAL008576,2026-08-08,STR001,PRD017,3,649.0,1947.0
SAL008577,2026-08-08,STR001,PRD018,1,899.0,899.0
SAL008578,2026-08-08,STR001,PRD019,1,1399.0,1399.0
SAL008579,2026-08-08,STR001,PRD020,5,1499.0,7495.0
SAL008580,2026-08-08,STR001,PRD024,1,1499.0,1499.0
SAL008581,2026-08-08,STR001,PRD027,4,179.0,716.0
SAL008582,2026-08-08,STR001,PRD029,3,349.0,1047.0
SAL008583,2026-08-08,STR001,PRD030,7,199.0,1393.0
SAL008584,2026-08-08,STR001,PRD031,1,999.0,999.0
SAL008585,2026-08-08,STR001,PRD035,5,449.0,2245.0
SAL008586,2026-08-08,STR001,PRD036,7,329.0,2303.0
SAL008587,2026-08-08,STR001,PRD037,3,379.0,1137.0
SAL008588,2026-08-08,STR001,PRD038,3,429.0,1287.0
SAL008589,2026-08-08,STR001,PRD039,4,299.0,1196.0
SAL008590,2026-08-08,STR001,PRD040,3,249.0,747.0
SAL008591,2026-08-08,STR002,PRD002,3,2899.0,8697.0
SAL008592,2026-08-08,STR002,PRD003,3,3499.0,10497.0
SAL008593,2026-08-08,STR002,PRD004,7,1199.0,8393.0
SAL008594,2026-08-08,STR002,PRD005,1,2299.0,2299.0
SAL008595,2026-08-08,STR002,PRD006,1,1799.0,1799.0
SAL008596,2026-08-08,STR002,PRD008,3,1499.0,4497.0
SAL008597,2026-08-08,STR002,PRD009,6,299.0,1794.0
SAL008598,2026-08-08,STR002,PRD010,1,1299.0,1299.0
SAL008599,2026-08-08,STR002,PRD011,3,1599.0,4797.0
SAL008600,2026-08-08,STR002,PRD012,6,199.0,1194.0
SAL008601,2026-08-08,STR002,PRD014,1,899.0,899.0
SAL008602,2026-08-08,STR002,PRD015,4,449.0,1796.0
SAL008603,2026-08-08,STR002,PRD016,6,1199.0,7194.0
SAL008604,2026-08-08,STR002,PRD018,1,899.0,899.0
SAL008605,2026-08-08,STR002,PRD020,4,1499.0,5996.0
SAL008606,2026-08-08,STR002,PRD023,1,1299.0,1299.0
SAL008607,2026-08-08,STR002,PRD024,6,1499.0,8994.0
SAL008608,2026-08-08,STR002,PRD025,4,1899.0,7596.0
SAL008609,2026-08-08,STR002,PRD026,3,299.0,897.0
SAL008610,2026-08-08,STR002,PRD028,6,499.0,2994.0
SAL008611,2026-08-08,STR002,PRD029,6,349.0,2094.0
SAL008612,2026-08-08,STR002,PRD030,7,199.0,1393.0
SAL008613,2026-08-08,STR002,PRD036,4,329.0,1316.0
SAL008614,2026-08-08,STR002,PRD039,3,299.0,897.0
SAL008615,2026-08-08,STR002,PRD040,4,249.0,996.0
SAL008616,2026-08-08,STR003,PRD003,4,3499.0,13996.0
SAL008617,2026-08-08,STR003,PRD004,2,1199.0,2398.0
SAL008618,2026-08-08,STR003,PRD005,2,2299.0,4598.0
SAL008619,2026-08-08,STR003,PRD007,4,1999.0,7996.0
SAL008620,2026-08-08,STR003,PRD009,7,299.0,2093.0
SAL008621,2026-08-08,STR003,PRD011,1,1599.0,1599.0
SAL008622,2026-08-08,STR003,PRD012,4,199.0,796.0
SAL008623,2026-08-08,STR003,PRD013,5,249.0,1245.0
SAL008624,2026-08-08,STR003,PRD016,5,1199.0,5995.0
SAL008625,2026-08-08,STR003,PRD020,4,1499.0,5996.0
SAL008626,2026-08-08,STR003,PRD026,8,299.0,2392.0
SAL008627,2026-08-08,STR003,PRD028,5,499.0,2495.0
SAL008628,2026-08-08,STR003,PRD030,4,199.0,796.0
SAL008629,2026-08-08,STR003,PRD034,2,399.0,798.0
SAL008630,2026-08-08,STR003,PRD035,2,449.0,898.0
SAL008631,2026-08-08,STR003,PRD036,4,329.0,1316.0
SAL008632,2026-08-08,STR003,PRD039,6,299.0,1794.0
SAL008633,2026-08-08,STR004,PRD001,7,599.0,4193.0
SAL008634,2026-08-08,STR004,PRD003,2,3499.0,6998.0
SAL008635,2026-08-08,STR004,PRD005,4,2299.0,9196.0
SAL008636,2026-08-08,STR004,PRD006,5,1799.0,8995.0
SAL008637,2026-08-08,STR004,PRD007,2,1999.0,3998.0
SAL008638,2026-08-08,STR004,PRD008,1,1499.0,1499.0
SAL008639,2026-08-08,STR004,PRD009,7,299.0,2093.0
SAL008640,2026-08-08,STR004,PRD010,2,1299.0,2598.0
SAL008641,2026-08-08,STR004,PRD012,1,199.0,199.0
SAL008642,2026-08-08,STR004,PRD013,4,249.0,996.0
SAL008643,2026-08-08,STR004,PRD016,1,1199.0,1199.0
SAL008644,2026-08-08,STR004,PRD017,2,649.0,1298.0
SAL008645,2026-08-08,STR004,PRD019,1,1399.0,1399.0
SAL008646,2026-08-08,STR004,PRD020,2,1499.0,2998.0
SAL008647,2026-08-08,STR004,PRD021,5,1099.0,5495.0
SAL008648,2026-08-08,STR004,PRD022,1,599.0,599.0
SAL008649,2026-08-08,STR004,PRD026,7,299.0,2093.0
SAL008650,2026-08-08,STR004,PRD027,5,179.0,895.0
SAL008651,2026-08-08,STR004,PRD030,4,199.0,796.0
SAL008652,2026-08-08,STR004,PRD031,4,999.0,3996.0
SAL008653,2026-08-08,STR004,PRD033,1,849.0,849.0
SAL008654,2026-08-08,STR004,PRD036,5,329.0,1645.0
SAL008655,2026-08-08,STR004,PRD038,2,429.0,858.0
SAL008656,2026-08-08,STR004,PRD039,5,299.0,1495.0
SAL008657,2026-08-08,STR004,PRD040,9,249.0,2241.0
SAL008658,2026-08-09,STR001,PRD001,9,599.0,5391.0
SAL008659,2026-08-09,STR001,PRD002,4,2899.0,11596.0
SAL008660,2026-08-09,STR001,PRD003,5,3499.0,17495.0
SAL008661,2026-08-09,STR001,PRD004,4,1199.0,4796.0
SAL008662,2026-08-09,STR001,PRD006,4,1799.0,7196.0
SAL008663,2026-08-09,STR001,PRD007,7,1999.0,13993.0
SAL008664,2026-08-09,STR001,PRD009,9,299.0,2691.0
SAL008665,2026-08-09,STR001,PRD010,5,1299.0,6495.0
SAL008666,2026-08-09,STR001,PRD011,5,1599.0,7995.0
SAL008667,2026-08-09,STR001,PRD013,4,249.0,996.0
SAL008668,2026-08-09,STR001,PRD015,5,449.0,2245.0
SAL008669,2026-08-09,STR001,PRD016,1,1199.0,1199.0
SAL008670,2026-08-09,STR001,PRD017,3,649.0,1947.0
SAL008671,2026-08-09,STR001,PRD018,1,899.0,899.0
SAL008672,2026-08-09,STR001,PRD020,5,1499.0,7495.0
SAL008673,2026-08-09,STR001,PRD021,4,1099.0,4396.0
SAL008674,2026-08-09,STR001,PRD024,3,1499.0,4497.0
SAL008675,2026-08-09,STR001,PRD026,8,299.0,2392.0
SAL008676,2026-08-09,STR001,PRD027,1,179.0,179.0
SAL008677,2026-08-09,STR001,PRD028,4,499.0,1996.0
SAL008678,2026-08-09,STR001,PRD029,4,349.0,1396.0
SAL008679,2026-08-09,STR001,PRD030,9,199.0,1791.0
SAL008680,2026-08-09,STR001,PRD031,5,999.0,4995.0
SAL008681,2026-08-09,STR001,PRD033,3,849.0,2547.0
SAL008682,2026-08-09,STR001,PRD034,1,399.0,399.0
SAL008683,2026-08-09,STR001,PRD035,10,449.0,4490.0
SAL008684,2026-08-09,STR001,PRD036,9,329.0,2961.0
SAL008685,2026-08-09,STR001,PRD037,1,379.0,379.0
SAL008686,2026-08-09,STR001,PRD040,4,249.0,996.0
SAL008687,2026-08-09,STR002,PRD001,6,599.0,3594.0
SAL008688,2026-08-09,STR002,PRD003,6,3499.0,20994.0
SAL008689,2026-08-09,STR002,PRD004,6,1199.0,7194.0
SAL008690,2026-08-09,STR002,PRD007,3,1999.0,5997.0
SAL008691,2026-08-09,STR002,PRD009,6,299.0,1794.0
SAL008692,2026-08-09,STR002,PRD013,6,249.0,1494.0
SAL008693,2026-08-09,STR002,PRD016,1,1199.0,1199.0
SAL008694,2026-08-09,STR002,PRD018,4,899.0,3596.0
SAL008695,2026-08-09,STR002,PRD020,3,1499.0,4497.0
SAL008696,2026-08-09,STR002,PRD021,3,1099.0,3297.0
SAL008697,2026-08-09,STR002,PRD025,4,1899.0,7596.0
SAL008698,2026-08-09,STR002,PRD028,4,499.0,1996.0
SAL008699,2026-08-09,STR002,PRD029,1,349.0,349.0
SAL008700,2026-08-09,STR002,PRD030,9,199.0,1791.0
SAL008701,2026-08-09,STR002,PRD032,1,699.0,699.0
SAL008702,2026-08-09,STR002,PRD033,3,849.0,2547.0
SAL008703,2026-08-09,STR002,PRD034,4,399.0,1596.0
SAL008704,2026-08-09,STR002,PRD036,10,329.0,3290.0
SAL008705,2026-08-09,STR002,PRD039,4,299.0,1196.0
SAL008706,2026-08-09,STR002,PRD040,3,249.0,747.0
SAL008707,2026-08-09,STR003,PRD001,5,599.0,2995.0
SAL008708,2026-08-09,STR003,PRD005,2,2299.0,4598.0
SAL008709,2026-08-09,STR003,PRD007,2,1999.0,3998.0
SAL008710,2026-08-09,STR003,PRD008,1,1499.0,1499.0
SAL008711,2026-08-09,STR003,PRD009,7,299.0,2093.0
SAL008712,2026-08-09,STR003,PRD012,5,199.0,995.0
SAL008713,2026-08-09,STR003,PRD014,1,899.0,899.0
SAL008714,2026-08-09,STR003,PRD016,4,1199.0,4796.0
SAL008715,2026-08-09,STR003,PRD017,4,649.0,2596.0
SAL008716,2026-08-09,STR003,PRD019,1,1399.0,1399.0
SAL008717,2026-08-09,STR003,PRD020,1,1499.0,1499.0
SAL008718,2026-08-09,STR003,PRD021,5,1099.0,5495.0
SAL008719,2026-08-09,STR003,PRD025,4,1899.0,7596.0
SAL008720,2026-08-09,STR003,PRD026,8,299.0,2392.0
SAL008721,2026-08-09,STR003,PRD027,4,179.0,716.0
SAL008722,2026-08-09,STR003,PRD028,2,499.0,998.0
SAL008723,2026-08-09,STR003,PRD029,2,349.0,698.0
SAL008724,2026-08-09,STR003,PRD030,5,199.0,995.0
SAL008725,2026-08-09,STR003,PRD031,1,999.0,999.0
SAL008726,2026-08-09,STR003,PRD035,1,449.0,449.0
SAL008727,2026-08-09,STR003,PRD036,5,329.0,1645.0
SAL008728,2026-08-09,STR003,PRD038,4,429.0,1716.0
SAL008729,2026-08-09,STR003,PRD039,8,299.0,2392.0
SAL008730,2026-08-09,STR003,PRD040,5,249.0,1245.0
SAL008731,2026-08-09,STR004,PRD002,4,2899.0,11596.0
SAL008732,2026-08-09,STR004,PRD003,1,3499.0,3499.0
SAL008733,2026-08-09,STR004,PRD005,4,2299.0,9196.0
SAL008734,2026-08-09,STR004,PRD007,5,1999.0,9995.0
SAL008735,2026-08-09,STR004,PRD008,4,1499.0,5996.0
SAL008736,2026-08-09,STR004,PRD009,7,299.0,2093.0
SAL008737,2026-08-09,STR004,PRD010,1,1299.0,1299.0
SAL008738,2026-08-09,STR004,PRD011,1,1599.0,1599.0
SAL008739,2026-08-09,STR004,PRD015,4,449.0,1796.0
SAL008740,2026-08-09,STR004,PRD018,2,899.0,1798.0
SAL008741,2026-08-09,STR004,PRD020,2,1499.0,2998.0
SAL008742,2026-08-09,STR004,PRD022,1,599.0,599.0
SAL008743,2026-08-09,STR004,PRD023,5,1299.0,6495.0
SAL008744,2026-08-09,STR004,PRD024,4,1499.0,5996.0
SAL008745,2026-08-09,STR004,PRD025,1,1899.0,1899.0
SAL008746,2026-08-09,STR004,PRD026,2,299.0,598.0
SAL008747,2026-08-09,STR004,PRD027,1,179.0,179.0
SAL008748,2026-08-09,STR004,PRD028,5,499.0,2495.0
